CRN;title;courseNO;coursePrefix;timeEnd;timeStart;capacity;actual;credits;isHonors
24147;Child/Family Health Nurs Lab;307L4;NURS;10:00 pm;03:00 pm;0008;0000;0003;A
24147;Child/Family Health Nurs Lab;307L4;NURS;02:00 pm;11:00 am;0008;0000;0003;A
24996;Child/Family Health Nurs Lab;307L4;NURS;06:00 pm;03:00 pm;0008;0000;0003;A
24996;Child/Family Health Nurs Lab;307L4;NURS;10:00 pm;03:00 pm;0008;0000;0003;A
20033;Adult Health Nursing I;330;NURS;05:20 pm;03:30 pm;0056;0004;0002;A
24148;Adult Health Nursing I Lab;331L4;NURS;02:00 pm;11:00 am;0008;0000;0003;A
24148;Adult Health Nursing I Lab;331L4;NURS;11:00 am;08:00 am;0008;0000;0003;A
24148;Adult Health Nursing I Lab;331L4;NURS;11:00 am;08:00 am;0008;0000;0003;A
24148;Adult Health Nursing I Lab;331L4;NURS;01:30 pm;07:00 am;0008;0000;0003;A
24149;Adult Health Nursing I Lab;331L4;NURS;11:00 am;08:00 am;0008;0000;0003;A
24149;Adult Health Nursing I Lab;331L4;NURS;11:00 am;08:00 am;0008;0000;0003;A
24149;Adult Health Nursing I Lab;331L4;NURS;11:00 am;08:00 am;0008;0000;0003;A
24149;Adult Health Nursing I Lab;331L4;NURS;01:30 pm;07:00 am;0008;0000;0003;A
24150;Adult Health Nursing I Lab;331L4;NURS;01:30 pm;07:00 am;0008;0004;0003;A
24150;Adult Health Nursing I Lab;331L4;NURS;11:00 am;08:00 am;0008;0004;0003;A
24150;Adult Health Nursing I Lab;331L4;NURS;10:59 am;08:00 am;0008;0004;0003;A
24150;Adult Health Nursing I Lab;331L4;NURS;11:00 am;08:00 am;0008;0004;0003;A
24151;Adult Health Nursing I Lab;331L4;NURS;03:00 pm;12:00 pm;0008;0000;0003;A
24151;Adult Health Nursing I Lab;331L4;NURS;02:00 pm;11:00 am;0008;0000;0003;A
24151;Adult Health Nursing I Lab;331L4;NURS;01:30 pm;07:00 am;0008;0000;0003;A
24151;Adult Health Nursing I Lab;331L4;NURS;03:00 pm;12:00 pm;0008;0000;0003;A
24152;Adult Health Nursing I Lab;331L4;NURS;03:00 pm;12:00 pm;0008;0000;0003;A
24152;Adult Health Nursing I Lab;331L4;NURS;10:59 am;08:00 am;0008;0000;0003;A
24152;Adult Health Nursing I Lab;331L4;NURS;03:00 pm;12:00 pm;0008;0000;0003;A
24152;Adult Health Nursing I Lab;331L4;NURS;09:30 pm;03:00 pm;0008;0000;0003;A
24153;Adult Health Nursing I Lab;331L4;NURS;11:00 am;08:00 am;0008;0000;0003;A
24153;Adult Health Nursing I Lab;331L4;NURS;01:30 pm;07:00 am;0008;0000;0003;A
24153;Adult Health Nursing I Lab;331L4;NURS;02:00 pm;11:01 am;0008;0000;0003;A
24153;Adult Health Nursing I Lab;331L4;NURS;03:00 pm;12:00 pm;0008;0000;0003;A
24154;Adult Health Nursing I Lab;331L4;NURS;09:30 pm;03:00 pm;0008;0000;0003;A
24154;Adult Health Nursing I Lab;331L4;NURS;01:59 pm;11:01 am;0008;0000;0003;A
24154;Adult Health Nursing I Lab;331L4;NURS;11:00 am;08:00 am;0008;0000;0003;A
24154;Adult Health Nursing I Lab;331L4;NURS;11:00 am;08:00 am;0008;0000;0003;A
21289;Psychiatric Mental Health Nurs;350;NURS;05:20 pm;03:30 pm;0056;0004;0002;A
24155;Psychiatric/Mntl Hlth Nurs Lab;351L4;NURS;09:30 pm;03:00 pm;0008;0002;0003;A
24156;Psychiatric/Mntl Hlth Nurs Lab;351L4;NURS;02:00 pm;08:00 am;0008;0000;0003;A
24157;Psychiatric/Mntl Hlth Nurs Lab;351L4;NURS;09:30 pm;03:00 pm;0008;0000;0003;A
24158;Psychiatric/Mntl Hlth Nurs Lab;351L4;NURS;01:30 pm;07:00 am;0008;0000;0003;A
24159;Psychiatric/Mntl Hlth Nurs Lab;351L4;NURS;02:00 pm;08:00 am;0008;0002;0003;A
24160;Psychiatric/Mntl Hlth Nurs Lab;351L4;NURS;02:00 pm;08:00 am;0008;0000;0003;A
24161;Psychiatric/Mntl Hlth Nurs Lab;351L4;NURS;02:00 pm;08:00 am;0008;0000;0003;A
20034;Nursing Research;372;NURS;07:20 pm;05:30 pm;0054;0014;0002;A
21791;Essentials of Nursing II;375W;NURS;03:20 pm;12:30 pm;0024;0007;0003;A
21792;Essentials of Nursing II;375W;NURS;03:20 pm;12:30 pm;0024;0006;0003;A
25543;Essentials of Nursing II;375W;NURS;11:20 am;08:00 am;0024;0007;0003;A
20035;Adult Health Nursing II;404;NURS;02:50 pm;01:00 pm;0047;0012;0002;A
24162;Adult Health Nursing II Lab;405L4;NURS;11:00 am;08:00 am;0008;0000;0003;A
24162;Adult Health Nursing II Lab;405L4;NURS;05:00 pm;02:01 pm;0008;0000;0003;A
24162;Adult Health Nursing II Lab;405L4;NURS;11:00 am;08:00 am;0008;0000;0003;A
24162;Adult Health Nursing II Lab;405L4;NURS;03:30 pm;07:00 am;0008;0000;0003;A
24163;Adult Health Nursing II Lab;405L4;NURS;05:00 pm;02:01 pm;0008;0001;0003;A
24163;Adult Health Nursing II Lab;405L4;NURS;11:00 am;08:00 am;0008;0001;0003;A
24163;Adult Health Nursing II Lab;405L4;NURS;11:00 am;08:00 am;0008;0001;0003;A
24163;Adult Health Nursing II Lab;405L4;NURS;03:30 pm;07:00 am;0008;0001;0003;A
24164;Adult Health Nursing II Lab;405L4;NURS;02:00 pm;11:00 am;0008;0008;0003;A
24164;Adult Health Nursing II Lab;405L4;NURS;11:30 pm;03:00 pm;0008;0008;0003;A
24164;Adult Health Nursing II Lab;405L4;NURS;03:00 pm;12:00 pm;0008;0008;0003;A
24164;Adult Health Nursing II Lab;405L4;NURS;03:00 pm;12:00 pm;0008;0008;0003;A
24165;Adult Health Nursing II Lab;405L4;NURS;03:00 pm;12:00 pm;0008;0001;0003;A
24165;Adult Health Nursing II Lab;405L4;NURS;03:00 pm;12:00 pm;0008;0001;0003;A
24165;Adult Health Nursing II Lab;405L4;NURS;05:00 pm;02:01 pm;0008;0001;0003;A
24165;Adult Health Nursing II Lab;405L4;NURS;11:30 pm;03:00 pm;0008;0001;0003;A
24166;Adult Health Nursing II Lab;405L4;NURS;03:00 pm;12:00 pm;0008;0003;0003;A
24166;Adult Health Nursing II Lab;405L4;NURS;03:00 pm;12:00 pm;0008;0003;0003;A
24166;Adult Health Nursing II Lab;405L4;NURS;11:30 pm;03:00 pm;0008;0003;0003;A
24166;Adult Health Nursing II Lab;405L4;NURS;05:00 pm;02:01 pm;0008;0003;0003;A
24473;Adult Health Nursing II Lab;405L4;NURS;03:00 pm;12:00 pm;0008;0000;0003;A
24473;Adult Health Nursing II Lab;405L4;NURS;03:30 pm;07:00 am;0008;0000;0003;A
24473;Adult Health Nursing II Lab;405L4;NURS;03:00 pm;12:00 pm;0008;0000;0003;A
24473;Adult Health Nursing II Lab;405L4;NURS;05:00 pm;02:01 pm;0008;0000;0003;A
20036;Community Health Nursing;450;NURS;07:20 pm;05:30 pm;0047;0013;0002;A
26647;Community Health Nursing;450;NURS;06:50 pm;05:00 pm;0020;0006;0002;A
26646;Community Health Nursing;450;NURS;12:00 am;12:00 am;0020;0017;0002;A
26648;Community Health Nursing;450;NURS;06:50 pm;05:00 pm;0020;0017;0002;A
24167;Community Health Nurs Practice;451L4;NURS;03:00 pm;08:00 am;0008;0002;0003;A
24168;Community Health Nurs Practice;451L4;NURS;03:00 pm;08:00 am;0008;0000;0003;A
24169;Community Health Nurs Practice;451L4;NURS;03:00 pm;08:00 am;0008;0008;0003;A
24170;Community Health Nurs Practice;451L4;NURS;03:00 pm;08:00 am;0006;0000;0003;A
24171;Community Health Nurs Practice;451L4;NURS;03:00 pm;08:00 am;0008;0002;0003;A
26649;Community Health Nurs Practice;451L4;NURS;03:00 pm;08:00 am;0008;0000;0003;A
26650;Community Health Nurs Practice;451L4;NURS;03:00 pm;08:00 am;0008;0002;0003;A
26651;Community Health Nurs Practice;451L4;NURS;03:00 pm;08:00 am;0008;0000;0003;A
26652;Community Health Nurs Practice;451L4;NURS;03:00 pm;08:00 am;0008;0005;0003;A
26653;Community Health Nurs Practice;451L4;NURS;12:00 am;12:00 am;0008;0006;0003;A
27041;Community Health Nurs Practice;451L4;NURS;12:00 am;12:00 am;0008;0007;0003;A
26760;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0000;0003;A
26655;RN:Essentials Prof Nur Prc III;465;NURS;07:50 pm;05:00 pm;0020;0011;0003;A
26761;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0000;0003;A
26654;RN:Essentials Prof Nur Prc III;465;NURS;07:50 pm;05:00 pm;0020;0017;0003;A
26762;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0009;0003;A
26763;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0010;0003;A
26764;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0018;0003;A
26765;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0018;0003;A
26766;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0018;0003;A
26767;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0001;0003;A
26768;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0016;0003;A
26769;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0015;0003;A
26770;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0020;0003;S
26771;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0003;0003;A
26772;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0016;0003;A
26773;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0020;0003;S
26774;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0020;0003;S
26775;RN:Essentials Prof Nur Prc III;465;NURS;12:00 am;12:00 am;0020;0020;0003;S
22279;Essentials of Nursing III;475;NURS;11:50 am;09:00 am;0024;0011;0003;A
22280;Essentials of Nursing III;475;NURS;05:50 pm;03:00 pm;0024;0002;0003;A
26656;Special Topics;478;NURS;09:50 pm;08:00 pm;0025;0025;0002;A
26657;Special Topics;478;NURS;09:50 pm;08:00 pm;0025;0016;0002;A
26659;Special Topics;479;NURS;10:50 pm;08:00 pm;0025;0025;0003;A
26796;Community Health Practice Exp;479;NURS;12:00 am;12:00 am;0020;0017;0003;A
26660;Special Topics;479;NURS;10:50 pm;08:00 pm;0025;0020;0003;A
26797;Community Health Practice Exp;479;NURS;12:00 am;12:00 am;0020;0010;0003;A
21420;Acute & Critical Care Nursing;497;NURS;12:00 am;12:00 am;0001;0001;0001;A
22169;Independent Study;497;NURS;12:00 am;12:00 am;0000;0000;0001;A
22168;Independent Study;498;NURS;12:00 am;12:00 am;0000;0000;0002;A
21499;Incr Min Enrollment in Nrsg;499;NURS;12:00 am;12:00 am;0001;0001;0003;A
26798;Advanced Pathophysiology;500;NURS;07:30 pm;05:00 pm;0020;0016;0003;A
26799;Hlth Stat Trends&Hlth Care Del;505;NURS;10:10 pm;07:40 pm;0020;0017;0003;A
22178;Independent Study;598;NURS;12:00 am;12:00 am;0000;0000;0002;A
21669;Independent Study;599;NURS;12:00 am;12:00 am;0000;0000;0003;A
26800;Health Prom&Disease Prevention;608;NURS;09:00 pm;06:30 pm;0020;0017;0003;A
26801;Adv Adult Hlth Gert Nur II-CNS;663;NURS;06:00 pm;03:30 pm;0020;0020;0005;A
27042;Adv Adult-Gerontology Nur I-NP;664;NURS;12:00 am;12:00 am;0020;0020;0005;C
27425;Adv Adult-Gerontology Nur I-NP;664;NURS;08:30 pm;05:00 pm;0020;0018;0005;A
27425;Adv Adult-Gerontology Nur I-NP;664;NURS;08:30 pm;05:00 pm;0020;0018;0005;A
27425;Adv Adult-Gerontology Nur I-NP;664;NURS;08:30 pm;05:00 pm;0020;0018;0005;A
27425;Adv Adult-Gerontology Nur I-NP;664;NURS;08:30 pm;05:00 pm;0020;0018;0005;A
27425;Adv Adult-Gerontology Nur I-NP;664;NURS;06:00 pm;03:30 pm;0020;0018;0005;A
27425;Adv Adult-Gerontology Nur I-NP;664;NURS;06:00 pm;03:30 pm;0020;0018;0005;A
22419;Practicum QI Health Care Systm;686;NURS;12:00 am;12:00 am;0003;0003;0003;A
26802;Practicum QI Health Care Systm;686;NURS;12:00 am;12:00 am;0012;0012;0003;C
20037;Independent Study;688;NURS;12:00 am;12:00 am;0000;0000;0002;A
21439;Field Study;688;NURS;12:00 am;12:00 am;0000;0000;0002;A
21445;Field Study;688;NURS;12:00 am;12:00 am;0000;0000;0002;A
21621;Field Study;688;NURS;12:00 am;12:00 am;0000;0000;0002;A
22203;Field Study;688;NURS;12:00 am;12:00 am;0000;0000;0002;A
22206;Field Study;688;NURS;12:00 am;12:00 am;0000;0000;0002;A
22207;Field Study;688;NURS;12:00 am;12:00 am;0000;0000;0002;A
22170;Field Study;688;NURS;12:00 am;12:00 am;0000;0000;0002;A
20038;Thesis;693;NURS;12:00 am;12:00 am;0005;0005;0004;A
21117;Thesis;693;NURS;12:00 am;12:00 am;0005;0005;0004;A
21406;Clinical Teaching;697;NURS;12:00 am;12:00 am;0001;0001;0001;A
23500;Homelessness in Adolescents;697;NURS;12:00 am;12:00 am;0001;0001;0001;A
21290;Clinical Practicum;699;NURS;12:00 am;12:00 am;0001;0001;0003;A
22847;Independent Study;799;NURS;12:00 am;12:00 am;0000;0000;0003;A
23362;Nursing Ed Theory Development;801;NURS;12:00 am;12:00 am;0012;0012;0003;C
26803;Adv Concpt Diverse Popul Nurs;803;NURS;08:40 pm;06:00 pm;0005;0005;0003;A
22818;Clinical SIM:Resrch Pract & Ed;897;NURS;12:00 am;12:00 am;0001;0001;0001;A
23149;Pre Comp Preparation;897;NURS;12:00 am;12:00 am;0001;0001;0001;A
23487;Active Learning in Nursing Ed;899;NURS;12:00 am;12:00 am;0001;0001;0003;A
25877;Rsrch/Publ in Interdiscipl Lit;899;NURS;12:00 am;12:00 am;0001;0001;0003;A
20899;Intro Swk Serv&Prof Role;120;SWRK;10:45 am;09:30 am;0025;0000;0003;A
23444;Intro Swk Serv&Prof Role;120;SWRK;08:15 pm;05:30 pm;0025;0007;0003;A
20001;Intro Swk Serv&Prof Role;120;SWRK;03:15 pm;12:30 pm;0025;0009;0003;A
22402;Intro Swk Serv&Prof Role;120;SWRK;08:15 pm;05:30 pm;0025;0023;0003;A
22547;Intro Swk Serv&Prof Role;120;SWRK;12:15 pm;09:30 am;0025;0011;0003;A
26208;Intro Swk Serv&Prof Role;120;SWRK;12:00 am;12:00 am;0025;0014;0003;A
26209;Intro Swk Serv&Prof Role;120;SWRK;12:00 am;12:00 am;0025;0022;0003;A
21366;Human Diversity & Soc Justice;200;SWRK;03:15 pm;12:30 pm;0025;0005;0003;A
21367;Human Diversity & Soc Justice;200;SWRK;03:15 pm;12:30 pm;0025;0000;0003;A
21397;Human Diversity & Soc Justice;200;SWRK;08:15 pm;05:30 pm;0025;0019;0003;A
24723;Human Diversity & Soc Justice;200;SWRK;03:15 pm;12:30 pm;0025;0000;0003;A
23027;Human Diversity & Soc Justice;200;SWRK;08:15 pm;05:30 pm;0025;0006;0003;A
23887;Human Diversity & Soc Justice;200;SWRK;08:15 pm;05:30 pm;0025;0024;0003;A
20900;Socl Welfare Pol &Servcs;222;SWRK;03:15 pm;12:30 pm;0025;0008;0003;A
22614;Socl Welfare Pol &Servcs;222;SWRK;12:15 pm;09:30 am;0025;0000;0003;A
22916;Socl Welfare Pol &Servcs;222;SWRK;08:15 pm;05:30 pm;0025;0019;0003;A
23862;Socl Welfare Pol &Servcs;222;SWRK;08:15 pm;05:30 pm;0025;0017;0003;A
26210;Socl Welfare Pol &Servcs;222;SWRK;12:00 am;12:00 am;0025;0000;0003;A
26211;Socl Welfare Pol &Servcs;222;SWRK;12:00 am;12:00 am;0025;0016;0003;A
20002;Self Assmnt for Prof of Soc Wk;251;SWRK;12:00 am;12:00 am;0025;0025;0001;C
21190;Self Assmnt for Prof of Soc Wk;251;SWRK;12:00 am;12:00 am;0025;0025;0001;C
26742;Self Assmnt for Prof of Soc Wk;251;SWRK;10:50 am;09:20 am;0025;0020;0001;A
26743;Self Assmnt for Prof of Soc Wk;251;SWRK;10:50 am;09:20 am;0025;0003;0001;A
24675;Self Assmnt for Prof of Soc Wk;251;SWRK;07:15 pm;05:30 pm;0025;0016;0001;A
26409;Self Assmnt for Prof of Soc Wk;251;SWRK;09:00 pm;06:00 pm;0025;0009;0001;A
26409;Self Assmnt for Prof of Soc Wk;251;SWRK;02:00 pm;10:00 am;0025;0009;0001;A
26409;Self Assmnt for Prof of Soc Wk;251;SWRK;02:00 pm;10:00 am;0025;0009;0001;A
26409;Self Assmnt for Prof of Soc Wk;251;SWRK;09:00 pm;06:00 pm;0025;0009;0001;A
26410;Self Assmnt for Prof of Soc Wk;251;SWRK;01:55 pm;10:00 am;0025;0019;0001;A
26410;Self Assmnt for Prof of Soc Wk;251;SWRK;01:55 pm;10:00 am;0025;0019;0001;A
26410;Self Assmnt for Prof of Soc Wk;251;SWRK;09:00 pm;06:00 pm;0025;0019;0001;A
26410;Self Assmnt for Prof of Soc Wk;251;SWRK;09:00 pm;06:00 pm;0025;0019;0001;A
25492;Reading and Writing in SWRK;279;SWRK;03:15 pm;12:30 pm;0020;0004;0003;A
20003;Theoretical Bases Soc Wk Prac;315;SWRK;03:15 pm;12:30 pm;0025;0016;0003;A
20004;Theoretical Bases Soc Wk Prac;315;SWRK;08:15 pm;05:30 pm;0025;0008;0003;A
22336;Theoretical Bases Soc Wk Prac;315;SWRK;08:15 pm;05:30 pm;0025;0015;0003;A
23401;Theoretical Bases Soc Wk Prac;315;SWRK;12:15 pm;09:30 am;0025;0005;0003;A
23863;Theoretical Bases Soc Wk Prac;315;SWRK;03:15 pm;12:30 pm;0025;0001;0003;A
21584;Interpersonl Foundtns SW Pract;317;SWRK;07:15 pm;05:30 pm;0024;0009;0003;A
21588;Interpersonl Foundtns SW Pract;317;SWRK;11:45 am;10:00 am;0024;0003;0003;A
22337;Interpersonl Foundtns SW Pract;317;SWRK;02:15 pm;12:30 pm;0024;0002;0003;A
25847;Interpersonl Foundtns SW Pract;317;SWRK;07:15 pm;05:30 pm;0024;0015;0003;A
26411;Interpersonl Foundtns SW Pract;317;SWRK;09:45 am;08:00 am;0024;0014;0003;A
21586;Practice I - Skill Intreg Semi;318;SWRK;05:15 pm;03:30 pm;0008;0000;0001;A
21587;Practice I - Skill Intreg Semi;318;SWRK;07:15 pm;05:30 pm;0008;0005;0001;A
21585;Practice I - Skill Intreg Semi;318;SWRK;05:15 pm;03:30 pm;0008;0004;0001;A
21591;Practice I - Skill Intreg Semi;318;SWRK;01:45 pm;12:00 pm;0008;0000;0001;A
21590;Practice I - Skill Intreg Semi;318;SWRK;11:45 am;10:00 am;0008;0000;0001;A
21589;Practice I - Skill Intreg Semi;318;SWRK;09:45 am;08:00 am;0008;0003;0001;A
22338;Practice I - Skill Intreg Semi;318;SWRK;12:15 pm;10:30 am;0008;0000;0001;A
22339;Practice I - Skill Intreg Semi;318;SWRK;02:15 pm;12:30 pm;0008;0000;0001;A
22340;Practice I - Skill Intreg Semi;318;SWRK;12:15 pm;10:30 am;0008;0001;0001;A
25848;Practice I - Skill Intreg Semi;318;SWRK;09:15 pm;07:30 pm;0008;0000;0001;A
25849;Practice I - Skill Intreg Semi;318;SWRK;07:15 pm;05:30 pm;0008;0008;0001;A
25850;Practice I - Skill Intreg Semi;318;SWRK;09:15 pm;07:30 pm;0008;0007;0001;A
26412;Practice I - Skill Intreg Semi;318;SWRK;11:45 am;10:00 am;0008;0000;0001;A
26413;Practice I - Skill Intreg Semi;318;SWRK;01:45 pm;12:00 pm;0008;0006;0001;A
26414;Practice I - Skill Intreg Semi;318;SWRK;03:45 pm;02:00 pm;0008;0008;0001;A
22377;Writing for Agency Practice;319W;SWRK;12:00 am;12:00 am;0020;0020;0003;C
22210;Writing for Agency Practice;319W;SWRK;01:45 pm;12:30 pm;0020;0004;0003;A
27078;Writing for Agency Practice;319W;SWRK;10:45 am;09:30 am;0020;0003;0003;A
23878;Writing for Agency Practice;319W;SWRK;08:15 pm;05:30 pm;0020;0015;0003;A
23877;Writing for Agency Practice;319W;SWRK;08:15 pm;05:30 pm;0020;0000;0003;A
26212;Writing for Agency Practice;319W;SWRK;12:00 am;12:00 am;0020;0000;0003;A
26415;Writing for Agency Practice;319W;SWRK;04:45 pm;02:00 pm;0020;0016;0003;A
24680;Gen SW Pract: Organzns& Comms;350L2;SWRK;03:15 pm;12:30 pm;0025;0001;0003;A
24681;Gen SW Pract: Organzns& Comms;350L2;SWRK;08:15 pm;05:30 pm;0025;0024;0003;A
24682;Gen SW Pract: Organzns& Comms;350L2;SWRK;08:15 pm;05:30 pm;0025;0012;0003;A
24683;Gen SW Pract: Organzns& Comms;350L2;SWRK;03:15 pm;12:30 pm;0025;0004;0003;A
24684;Gen SW Pract: Organzns& Comms;350L2;SWRK;10:45 am;08:00 am;0025;0007;0003;A
20005;Anlys & Chng Soc Wel Pol;405;SWRK;08:15 pm;05:30 pm;0025;0006;0003;A
22342;Anlys & Chng Soc Wel Pol;405;SWRK;03:15 pm;12:30 pm;0025;0005;0003;A
22548;Anlys & Chng Soc Wel Pol;405;SWRK;10:40 am;08:00 am;0025;0019;0003;A
23879;Anlys & Chng Soc Wel Pol;405;SWRK;08:15 pm;05:30 pm;0025;0017;0003;A
23968;Anlys & Chng Soc Wel Pol;405;SWRK;03:15 pm;12:30 pm;0025;0003;0003;A
20006;General SW Prac w/Ind & Fam;408;SWRK;03:15 pm;12:30 pm;0025;0000;0003;A
21855;General SW Prac w/Ind & Fam;408;SWRK;08:15 pm;05:30 pm;0025;0005;0003;A
22341;General SW Prac w/Ind & Fam;408;SWRK;03:15 pm;12:30 pm;0025;0000;0003;A
23045;General SW Prac w/Ind & Fam;408;SWRK;08:15 pm;05:30 pm;0025;0019;0003;A
23969;General SW Prac w/Ind & Fam;408;SWRK;10:45 am;08:00 am;0025;0011;0003;A
20007;Gener SW Practice w/Groups;409;SWRK;10:45 am;08:00 am;0024;0009;0003;A
22403;Gener SW Practice w/Groups;409;SWRK;03:15 pm;12:30 pm;0024;0001;0003;A
22794;Gener SW Practice w/Groups;409;SWRK;12:15 pm;09:30 am;0024;0000;0003;A
25479;Gener SW Practice w/Groups;409;SWRK;08:15 pm;05:30 pm;0024;0012;0003;A
23984;Gener SW Practice w/Groups;409;SWRK;08:15 pm;05:30 pm;0024;0007;0003;A
23417;Women and Aging;413;SWRK;12:00 am;12:00 am;0008;0008;0003;C
27413;Women and Aging;413;SWRK;08:10 pm;05:30 pm;0008;0000;0003;A
22624;SW: Qualitative & Stat Methods;430;SWRK;07:10 pm;05:30 pm;0020;0008;0004;A
22625;SW: Qualitative & Stat Methods;430;SWRK;11:20 am;08:00 am;0020;0000;0004;A
22626;SW: Qualitative & Stat Methods;430;SWRK;03:40 pm;02:00 pm;0020;0000;0004;A
26213;SW: Qualitative & Stat Methods;430;SWRK;12:00 am;12:00 am;0020;0000;0004;A
26214;SW: Qualitative & Stat Methods;430;SWRK;12:00 am;12:00 am;0020;0000;0004;A
22375;Substance Abuse;431;SWRK;12:15 pm;09:30 am;0025;0000;0003;A
25838;Substance Abuse;431;SWRK;08:15 pm;05:30 pm;0025;0000;0003;A
26588;Contemporary Child Welfare;442;SWRK;01:00 pm;09:00 am;0025;0001;0002;A
26588;Contemporary Child Welfare;442;SWRK;01:00 pm;09:00 am;0025;0001;0002;A
26588;Contemporary Child Welfare;442;SWRK;05:00 pm;09:00 am;0025;0001;0002;A
24704;Assessment Issues:Dom Violence;443;SWRK;03:15 pm;12:30 pm;0025;0000;0003;A
25839;Assessment Issues:Dom Violence;443;SWRK;08:15 pm;05:30 pm;0025;0000;0003;A
26215;Human Trafficking:Implict SW;447;SWRK;08:10 pm;05:30 pm;0012;0000;0003;A
21364;SW Practice with Women&Girls;450;SWRK;03:15 pm;12:30 pm;0025;0000;0003;A
21365;SW Practice with Women&Girls;450;SWRK;08:15 pm;05:30 pm;0025;0001;0003;A
22344;SW Practice with Women&Girls;450;SWRK;03:15 pm;12:30 pm;0025;0000;0003;A
23237;SW Practice with Women&Girls;450;SWRK;08:15 pm;05:30 pm;0025;0011;0003;A
23970;SW Practice with Women&Girls;450;SWRK;12:15 pm;09:30 am;0025;0000;0003;A
21375;Soc Wrk Prac w/People of Color;451;SWRK;10:40 am;08:00 am;0025;0000;0003;A
21376;Soc Wrk Prac w/People of Color;451;SWRK;08:15 pm;05:30 pm;0025;0005;0003;A
22343;Soc Wrk Prac w/People of Color;451;SWRK;10:45 am;08:00 am;0025;0013;0003;A
23238;Soc Wrk Prac w/People of Color;451;SWRK;08:15 pm;05:30 pm;0025;0000;0003;A
23971;Soc Wrk Prac w/People of Color;451;SWRK;03:15 pm;12:30 pm;0025;0000;0003;A
21398;Pract w/Gay,Lesbian,Bisexual;462;SWRK;08:15 pm;05:30 pm;0008;0001;0003;A
21597;Soc Wk Prac:Legal Offndr;463;SWRK;08:15 pm;05:30 pm;0025;0006;0003;A
26589;Motivational Interviewing;477;SWRK;01:00 pm;09:00 am;0012;0000;0001;A
26589;Motivational Interviewing;477;SWRK;01:00 pm;09:00 am;0012;0000;0001;A
26589;Motivational Interviewing;477;SWRK;01:00 pm;09:00 am;0012;0000;0001;A
26589;Motivational Interviewing;477;SWRK;05:00 pm;09:00 am;0012;0000;0001;A
26589;Motivational Interviewing;477;SWRK;01:00 pm;09:00 am;0012;0000;0001;A
26589;Motivational Interviewing;477;SWRK;05:00 pm;09:00 am;0012;0000;0001;A
26606;Human Rights Prac & Soc Justic;479;SWRK;03:15 pm;12:30 pm;0025;0009;0003;A
24685;Field Experience I;488L4;SWRK;05:15 pm;03:30 pm;0018;0000;0006;A
24686;Field Experience I;488L4;SWRK;12:00 am;12:00 am;0018;0018;0006;C
24687;Field Experience I;488L4;SWRK;07:15 pm;05:30 pm;0018;0009;0006;A
26081;Field Experience I;488L4;SWRK;11:15 am;09:30 am;0018;0001;0006;A
24688;Field Experience II;489L4;SWRK;05:15 pm;03:30 pm;0018;0003;0006;A
24689;Field Experience II;489L4;SWRK;05:15 pm;03:30 pm;0018;0011;0006;A
24690;Field Experience II;489L4;SWRK;05:15 pm;03:30 pm;0018;0004;0006;A
24691;Field Experience II;489L4;SWRK;05:15 pm;03:30 pm;0018;0005;0006;A
24692;Field Experience II;489L4;SWRK;05:15 pm;03:30 pm;0018;0007;0006;A
24693;Field Experience II;489L4;SWRK;05:15 pm;03:30 pm;0018;0008;0006;A
24694;Field Experience II;489L4;SWRK;05:15 pm;03:30 pm;0018;0000;0006;A
24695;Field Experience II;489L4;SWRK;07:15 pm;05:30 pm;0018;0001;0006;A
24696;Field Experience II;489L4;SWRK;07:15 pm;05:30 pm;0018;0005;0006;A
26162;Field Experience II;489L4;SWRK;05:15 pm;03:30 pm;0018;0001;0006;A
26163;Field Experience II;489L4;SWRK;05:15 pm;03:30 pm;0018;0004;0006;A
20008;Independent Study;497;SWRK;12:00 am;12:00 am;0001;0001;0001;A
20009;Independent Study;497;SWRK;12:00 am;12:00 am;0001;0001;0001;A
21028;Independent Study;497;SWRK;12:00 am;12:00 am;0001;0001;0001;A
21495;Independent Study;497;SWRK;12:00 am;12:00 am;0001;0001;0001;A
21128;Independent Study;498;SWRK;12:00 am;12:00 am;0001;0001;0002;A
